date,order_id,product,quantity,amount,status
2026-05-13,ORD-3599,Kubek ceramiczny,1,49.99,completed
2026-05-13,ORD-3600,Długopis metalowy,2,39.98,completed
2026-05-13,ORD-3601,Torba bawełniana,2,79.98,completed
2026-05-13,ORD-3602,Koszulka Premium,3,239.97,completed
2026-05-13,ORD-3603,Notatnik A5,1,29.99,completed
2026-05-13,ORD-3604,Koszulka Premium,3,239.97,completed
2026-05-13,ORD-3605,Notatnik A5,3,89.97,completed
2026-05-13,ORD-3606,Długopis metalowy,4,79.96,completed
2026-05-13,ORD-3607,Długopis metalowy,1,19.99,completed
2026-05-13,ORD-3608,Kubek ceramiczny,1,49.99,completed
2026-05-13,ORD-3609,Notatnik A5,4,119.96,completed
2026-05-13,ORD-3610,Notatnik A5,2,59.98,completed
2026-05-13,ORD-3611,Długopis metalowy,1,19.99,completed
2026-05-13,ORD-3612,Kubek ceramiczny,4,199.96,completed
2026-05-13,ORD-3613,Kubek ceramiczny,2,99.98,completed
2026-05-13,ORD-3614,Torba bawełniana,1,39.99,completed
2026-05-13,ORD-3615,Koszulka Premium,1,79.99,completed
2026-05-13,ORD-3616,Koszulka Premium,3,239.97,completed
2026-05-13,ORD-3617,Kubek ceramiczny,1,49.99,completed
2026-05-13,ORD-3618,Torba bawełniana,1,39.99,completed
2026-05-13,ORD-3619,Długopis metalowy,2,39.98,completed
2026-05-13,ORD-3620,Długopis metalowy,4,79.96,completed
2026-05-13,ORD-3621,Notatnik A5,1,29.99,completed
2026-05-13,ORD-3622,Koszulka Premium,1,79.99,completed
2026-05-13,ORD-3623,Koszulka Premium,2,159.98,completed
2026-05-13,ORD-3624,Notatnik A5,1,29.99,completed
2026-05-13,ORD-3625,Notatnik A5,1,29.99,completed
2026-05-13,ORD-3626,Koszulka Premium,1,79.99,completed
2026-05-13,ORD-3627,Notatnik A5,4,119.96,completed
2026-05-13,ORD-3628,Notatnik A5,2,59.98,completed
2026-05-13,ORD-3629,Długopis metalowy,1,19.99,completed
2026-05-13,ORD-3630,Notatnik A5,4,119.96,completed
2026-05-13,ORD-3631,Długopis metalowy,1,19.99,completed
2026-05-13,ORD-3632,Koszulka Premium,4,319.96,completed
2026-05-13,ORD-3633,Długopis metalowy,2,39.98,completed
2026-05-13,ORD-3634,Koszulka Premium,1,79.99,completed
2026-05-13,ORD-3635,Kubek ceramiczny,2,99.98,completed
2026-05-14,ORD-3636,Torba bawełniana,4,159.96,completed
2026-05-14,ORD-3637,Długopis metalowy,4,79.96,completed
2026-05-14,ORD-3638,Kubek ceramiczny,1,49.99,completed
2026-05-14,ORD-3639,Torba bawełniana,4,159.96,completed
2026-05-14,ORD-3640,Torba bawełniana,3,119.97,completed
2026-05-14,ORD-3641,Długopis metalowy,2,39.98,completed
2026-05-14,ORD-3642,Torba bawełniana,3,119.97,completed
2026-05-14,ORD-3643,Koszulka Premium,2,159.98,completed
2026-05-14,ORD-3644,Długopis metalowy,1,19.99,completed
2026-05-14,ORD-3645,Kubek ceramiczny,2,99.98,completed
2026-05-14,ORD-3646,Kubek ceramiczny,1,49.99,completed
2026-05-14,ORD-3647,Notatnik A5,4,119.96,completed
2026-05-14,ORD-3648,Torba bawełniana,3,119.97,completed
2026-05-14,ORD-3649,Notatnik A5,3,89.97,completed
2026-05-14,ORD-3650,Notatnik A5,1,29.99,completed
2026-05-14,ORD-3651,Koszulka Premium,2,159.98,completed
2026-05-14,ORD-3652,Notatnik A5,2,59.98,completed
2026-05-14,ORD-3653,Torba bawełniana,4,159.96,completed
2026-05-14,ORD-3654,Kubek ceramiczny,1,49.99,completed
2026-05-14,ORD-3655,Koszulka Premium,3,-239.97,refunded
2026-05-14,ORD-3656,Koszulka Premium,2,159.98,completed
2026-05-14,ORD-3657,Kubek ceramiczny,3,149.97,completed
2026-05-14,ORD-3658,Koszulka Premium,2,159.98,completed
2026-05-14,ORD-3659,Kubek ceramiczny,2,99.98,completed
2026-05-14,ORD-3660,Kubek ceramiczny,3,149.97,completed
2026-05-14,ORD-3661,Kubek ceramiczny,2,99.98,completed
2026-05-14,ORD-3662,Kubek ceramiczny,3,149.97,completed
2026-05-14,ORD-3663,Koszulka Premium,2,159.98,completed
2026-05-14,ORD-3664,Koszulka Premium,3,239.97,completed
2026-05-14,ORD-3665,Torba bawełniana,4,159.96,completed
2026-05-14,ORD-3666,Torba bawełniana,2,79.98,completed
2026-05-14,ORD-3667,Długopis metalowy,4,79.96,completed
2026-05-14,ORD-3668,Koszulka Premium,1,79.99,completed
